QuestionUserId;QuestionUserReputation;QuestionUserDN;Tags;QuestionId;QuestionScore;title;QuestionBody;AcceptedAnswer;AnswerUserId;AnswerUserReputation;AnswerUserDN;AnswerScore;AnswerId;AnswerBody
3423045;978;Deepak;<c++><opencv><machine-learning><svm>;27738986;3;Find confidence of prediction in SVM;"<p>I am doing English digit classification using SVM classifier in opencv. 
I am able to predict the classes using <code>predict()</code> function. 
But I want get confidence of prediction between 0-1. Can somebody provide a method to do it using opencv</p>

<pre><code> //svm parameters used
 m_params.svm_type    = CvSVM::C_SVC;
 m_params.kernel_type = CvSVM::RBF;
 m_params.term_crit   = cvTermCriteria(CV_TERMCRIT_ITER, 500, 1e-8);

 //for training
 svmob.train_auto(m_features, m_labels, cv::Mat(), cv::Mat(), m_params, 10);

 //for prediction
 predicted = svmob.predict(testData);
</code></pre>
";27739386;1190430;5186;Artem Sobolev;10;27739386;"<p>SVM during training tries to find a separating hyperplane such that trainset examples lay on different sides. There could be many such hyperplanes (or none), so to select the ""best"" we look for the one for which total distance from all classes are maximized. Indeed, the further away from the hyperplane point is located â€” the more confident we are in the decision. So what we are interested in is distance to the hyperplane.</p>

<p>As per OpenCV <a href=""http://docs.opencv.org/modules/ml/doc/support_vector_machines.html#cvsvm-predict"">documentation</a>, <code>CvSVM::predict</code> has a default second arguments which specifies what to return. By default, it returns classification label, but you can pass in <code>true</code> and it'll return the distance.</p>

<p>The distance itself is pretty ok, but if you want to have a confidence value in a range (0, 1), you can apply <a href=""http://en.wikipedia.org/wiki/Sigmoid_function"">sigmoidal</a> function to the result. One of such functions if logistic function.</p>

<pre><code>decision = svmob.predict(testData, true);
confidence = 1.0 / (1.0 + exp(-decision));
</code></pre>
"
4410616;61;Rohan Pota;<python-2.7><machine-learning>;27744741;1;How to resolve the following error?;"<p>I was reading the the chapter on search engines in programming collective intelligence and came across the following code snippet and tried to implement it in IPython. However, I encountered error:</p>

<pre><code>def getmatchrows(self,q):
    fieldlist='w0.urlid'
    tablelist=''
    clauselist=''
    wordids=[]

    words=q.split()
    tablenumber=0

    for word in words:
        wordrow=self.con.execute(""select rowid from wordlist where word='%s'"" % word).fetchone()
        if wordrow!=None:
            wordid=wordrow[0]
            wordids.append(wordid)
            if tablenumber&gt;0:
                tablelist+=','
                clauselist+=' and '
                clauselist+='w%d.urlid=w%d.urlid and '%(tablenumber-1,tablenumber)
            fieldlist+=',w%d.location'%tablenumber
            tablelist+='wordlocation w%d'%tablenumber
            clauselist+='w%d.wordid=%d'%(tablenumber,wordid)
            tablenumber+=1
    fullquery=""SELECT %s FROM %s WHERE %s""%(fieldlist,tablelist,clauselist)
    cur=self.con.execute(fullquery)
    rows=[row for row in cur]
    return row,wordids
</code></pre>

<p>I got the following error:</p>

<pre><code>TypeError                                 Traceback (most recent call last)
&lt;ipython-input-25-e5fade95f22f&gt; in &lt;module&gt;()
----&gt; 1 e.getmatchrows('data analysis')

C:\Users\Blue\Anaconda\searchengine.pyc in getmatchrows(self, q)
    128                                         tablelist+=','
    129                                         clauselist+=' and '
--&gt; 130                                         clauselist+='w%d.urlid=w%d.urlid and '%tablenumber-   1,tablenumber
131                                 fieldlist+=',w%d.location'%tablenumber
132                                 tablelist+='wordlocation w%d'%tablenumber

TypeError: unsupported operand type(s) for &amp;: 'str' and 'tuple'
</code></pre>
";27744808;4408281;715;datavinci;0;27744808;"<p>Put parantheses at line 130:</p>

<pre><code>tablenumber-1,tablenumber&gt;&gt;(tablenumber1,tablenumber)
</code></pre>
"
1243926;6046;Sergey Orshanskiy;<machine-learning><cross-validation>;27745033;0;Evaluating models on the entire training set with no cross-validation;"<p>We have a dataset with 10,000 manually labeled instances, and a classifier that was trained on all of this data.
The classifier was then evaluated on ALL of this data to obtain a 95% success rate.</p>
<p>What exactly is wrong with this approach? Is it just that the statistic 95% is not very informative in this setup? Can there still be some value in this 95% number? While I understand that, theoretically, it is not a good idea, I don't have enough experience in this area to be sure by myself. Also note that I have neither built nor evaluated the classifier in question.</p>
<p>Common sense aside, could someone give me a very solid, authoritative reference, saying that this setup is somehow wrong?</p>
<p>For example, <a href=""http://www.saedsayad.com/model_evaluation.htm"" rel=""nofollow noreferrer"">this page</a> does say</p>
<blockquote>
<p>Evaluating model performance with the data used for training is not acceptable in data mining because it can easily generate overoptimistic and overfitted models.</p>
</blockquote>
<p>However, this is hardly an authoritative reference. In fact, this quote is plainly wrong, as the evaluation has nothing to do with generating overfitted models. It could generate overoptimistic data scientists who would choose the wrong model, but a particular evaluation strategy does not have anything to do with overfitting models per se.</p>
";;1361822;16143;bogatron;1;27745227;"<p>The problem is the possibility of <a href=""http://en.wikipedia.org/wiki/Overfitting"" rel=""nofollow"">overfitting</a>. That does not mean that there is no value in the accuracy you reported for that entire data set, as it can be considered an estimate of the upper bound for the performance of the classifier on new data.</p>

<p>It is subjective to say who constitutes a ""very solid, authoritative reference""; however <em>Machine Learning</em> by Tom Mitchell (ISBN 978-0070428072) is a widely read and oft-cited text that discusses the problem of overfitting in general and specifically with regard to decision trees and artificial neural networks. In addition to discussion of overfitting, the text also discusses various approaches to the <em>training and validation set</em> approach (e.g., cross-validation).</p>
"
3455587;27;user3455587;<python><machine-learning><scikit-learn><random-forest>;27752121;0;Need Assistance In Random Forest Programming In Python;"<p>I am right now trying to make a simple program on random forest. Taking two sequences to train and predict and plot the final random forest curve.</p>
<p>But I am unable to do it as I cant understand which kind of sequence I should take and how to plot the random forest result on graph as we used to do in R language.</p>
<p>I have tried this as far as now -</p>
<pre><code>import numpy as np

from pylab import *

test=np.random.rand(1000,10)

print (test)

train=np.random.rand(1000,5)

print (train)


from sklearn.ensemble import RandomForestClassifier

rfc = RandomForestClassifier(n_estimators=100,n_jobs=10)

rfc.fit(test, train)
</code></pre>
<p>Kindly see the code and it would be a great help if you could correct the code and also show me how to plot for random forest result.</p>
<p>I am expecting your kind reply as soon as possible.</p>
<hr />
<p>In R language, I did this -</p>
<h1>simulate the data</h1>
<pre><code>train=rnorm(1,1000,.2)

predict=rnorm(1100,1200,.5)

df=data.frame(train, predict)
</code></pre>
<h1>run the randomForest implementation</h1>
<pre><code>library(randomForest)

rf1 &lt;- randomForest(predict~., data=df, mtry=2, ntree=500, importance=TRUE)

importance(rf1,type=1)
</code></pre>
<h1>run the party implementation</h1>
<pre><code>library(party)

cf1 &lt;- cforest(predict~.,data=df,control=cforest_unbiased(mtry=2,ntree=50))

varimp(cf1)

varimp(cf1,conditional=TRUE)
</code></pre>
<h1>plots</h1>
<pre><code>plot (rf1, log = &quot;y&quot;)
</code></pre>
<hr />
";;163740;35373;ogrisel;0;27758066;"<p>What is the expected meaning of the <code>train</code> and <code>test</code> variable?</p>

<p>THe <a href=""http://scikit-learn.org/stable/modules/generated/sklearn.ensemble.RandomForestClassifier.html#sklearn.ensemble.RandomForestClassifier.fit"" rel=""nofollow"">documentation</a> of <code>RandomForestClassifier.fit</code> tells that for a classifier you need to pass class labels for the second argument (named <code>y</code> in the documentation). This can be either integer values (on integer per possible class) or a list of string labels.</p>

<p>Also <code>fit</code> is expected to be called with training data only (training set input features and training set labels) so passing a variable named <code>test</code> is really confusion.</p>

<p>Please start by following one of the tutorials of scikit-learn to understand how to train a classifier with that library:</p>

<ul>
<li><a href=""http://scikit-learn.org/stable/documentation.html"" rel=""nofollow"">http://scikit-learn.org/stable/documentation.html</a></li>
</ul>

<p>then read the documentation of the random forests in particular:</p>

<ul>
<li><a href=""http://scikit-learn.org/stable/modules/ensemble.html#forests-of-randomized-trees"" rel=""nofollow"">http://scikit-learn.org/stable/modules/ensemble.html#forests-of-randomized-trees</a></li>
</ul>

<p>If you want to compute the variable importances, read this section in particular:</p>

<ul>
<li><a href=""http://scikit-learn.org/stable/modules/ensemble.html#feature-importance-evaluation"" rel=""nofollow"">http://scikit-learn.org/stable/modules/ensemble.html#feature-importance-evaluation</a></li>
</ul>
"
4140027;3985;tumbleweed;<python><pandas><machine-learning><nlp><scikit-learn>;27753168;0;Wrong prediction with SVC classifier in scikit-learn?;"<p>I generated my own corpus, so I split into a training text file like this:</p>

<pre><code>POS|This film was awesome, highly recommended
NEG|I did not like this film
NEU|I went to the movies
POS|this film is very interesting, i liked a lot
NEG|the film was very boring i did not like it
NEU|the cinema is big
NEU|the cinema was dark
</code></pre>

<p>And for testing I have another text review, which is unlabeled:</p>

<pre><code>I did not like this film
</code></pre>

<p>Then I do the following: </p>

<pre><code>import pandas as pd
from sklearn.feature_extraction.text import HashingVectorizer

trainingdata = pd.read_csv('/Users/user/Desktop/training.txt',
                 header=None, sep='|', names=['labels', 'movies_reviews'])


vect = HashingVectorizer(analyzer='word', ngram_range=(2,2), lowercase=True, n_features=7)
X = vect.fit_transform(trainingdata['movies_reviews'])
y = trainingdata['labels']
TestText= pd.read_csv('/Users/user/Desktop/testing.txt',
                     header=None, names=['test_opinions'])
test = vect.transform(TestText['test_opinions'])
from sklearn.svm import SVC
svm = SVC()
svm.fit(X, y)

prediction = svm.predict(test)
print prediction
</code></pre>

<p>And the prediction is:</p>

<pre><code>['NEU']
</code></pre>

<p>Then something that comes to my mind is why this prediction is wrong?. Does this is a code problem or a feature or a classification algorithm problem?, I tried to play with this and when I remove the last review from the training text file I realize that always is predicting the last element of that file. Any idea of how to fix this problem?.</p>
";;419338;13702;mbatchkarov;1;27753656;"<p>SVMs are notoriously sensitive to parameter settings. You will need to do a grid search to find the right values. I tried training two kinds of Naive Bayes on your dataset and I got perfect accuracy on the training set:</p>

<pre><code>from sklearn.naive_bayes import *
from sklearn.feature_extraction.text import *

# first option- Gaussian NB
vect = HashingVectorizer(analyzer='word', ngram_range=(2,2), lowercase=True)
X = vect.fit_transform(trainingdata['movies_reviews'])
y = trainingdata['labels']
nb = GaussianNB().fit(X.A,y) # input needs to be dense
nb.predict(X.A) == y

# second option- MultinomialNB (input needs to be positive, use CountingVect instead)
vect = CountVectorizer(analyzer='word', ngram_range=(2,2), lowercase=True)
X = vect.fit_transform(trainingdata['movies_reviews'])
y = trainingdata['labels']
nb = MultinomialNB().fit(X,y)
nb.predict(X.A) == y
</code></pre>

<p>In both cases the output is</p>

<pre><code>Out[33]: 
0    True
1    True
2    True
3    True
4    True
5    True
6    True
Name: labels, dtype: bool
</code></pre>
"
713087;2949;codious;<python><macos><machine-learning><nlp><stanford-nlp>;27758540;0;Stanford pos tagger not displaying the output elements in Python (MAC);"<pre><code>#-*- coding:Utf-8 -*-
import sys
reload(sys)
sys.setdefaultencoding('utf8')
import os
java_path = ""/usr/libexec/java_home"" # replace this
os.environ['JAVAHOME'] = java_path

from nltk.tag.stanford import POSTagger

french_postagger = POSTagger(""stanford-postagger-full-2014-10-26/models/french.tagger"", ""stanford-postagger-full-2014-10-26/stanford-postagger.jar"", encoding=""utf-8"")
english_postagger = POSTagger(""stanford-postagger-full-2014-10-26/models/english-bidirectional-distsim.tagger"", ""stanford-postagger-full-2014-10-26/stanford-postagger.jar"", encoding=""utf-8"")


print french_postagger.tag(""siddhartha is a good boy"".split())
</code></pre>

<p>the result is as follows:</p>

<pre><code>[('', u'/System/Library/Java/JavaVirtualMachines/1.6.0.jdk/Contents/Home')]
</code></pre>

<p>instead I need to see the words and their tags.</p>
";;1716866;4741;leekaiinthesky;0;29487046;"<p>The problem is this part of your code:</p>

<pre><code>java_path = ""/usr/libexec/java_home"" # replace this
os.environ['JAVAHOME'] = java_path
</code></pre>

<p>Where did that code from? It looks like you should replace it. If your setup is like mine, changing that first line to <code>java_path = ""/usr/bin/java""</code> fixes the problem. Actually, if your setup is like mine, just <strong>deleting those two lines completely</strong> fixes the problem (while including them reproduces it):</p>

<pre><code>from nltk.tag.stanford import POSTagger
french_postagger = POSTagger(""models/french.tagger"", ""stanford-postagger.jar"", encoding=""utf-8"")
english_postagger = POSTagger(""models/english-bidirectional-distsim.tagger"", ""stanford-postagger.jar"", encoding=""utf-8"")

print french_postagger.tag(""siddhartha is a good boy"".split())
&gt; [[(u'siddhartha', u'ADV'), (u'is', u'VPP'), (u'a', u'V'), (u'good', u'ET'), (u'boy', u'ET')]]
</code></pre>
"
4416307;1367;new_with_python;<python><python-2.7><machine-learning><nlp><scikit-learn>;27761803;1;Problems loading textual data with scikit-learn?;"<p>I'm using my own data to classify into two categories some data, so let:</p>

<pre><code>from sklearn.datasets import load_files
from sklearn.feature_extraction.text import CountVectorizer
from sklearn.naive_bayes import MultinomialNB

# Load the text data
categories = [
    'CLASS_1',
    'CLASS_2',
]

text_train_subset = load_files('train',
    categories=categories)

text_test_subset = load_files('test',
    categories=categories)

# Turn the text documents into vectors of word frequencies
vectorizer = CountVectorizer()
X_train = vectorizer.fit_transform(text_train_subset)
y_train = text_train_subset.target


classifier = MultinomialNB().fit(X_train, y_train)
print(""Training score: {0:.1f}%"".format(
    classifier.score(X_train, y_train) * 100))

# Evaluate the classifier on the testing set
X_test = vectorizer.transform(text_test_subset.data)
y_test = text_test_subset.target
print(""Testing score: {0:.1f}%"".format(
    classifier.score(X_test, y_test) * 100))
</code></pre>

<p>For the above code and the <a href=""http://scikit-learn.org/stable/modules/generated/sklearn.datasets.load_files.html"" rel=""nofollow"">documentation</a>, I have the following directory schema:</p>

<pre><code>data_folder/

    train_folder/
        CLASS_1.txt CLASS_2.txt
    test_folder/
        test.txt
</code></pre>

<p>Then I get this error: </p>

<pre><code>    % (size, n_samples))
ValueError: Found array with dim 0. Expected 5
</code></pre>

<p>I also tried fit_transform but still the same. How can I solve this dimession problem?</p>
";27764579;419338;13702;mbatchkarov;3;27764579;"<p>The first problem is you've got the wrong directory structure. <a href=""http://scikit-learn.org/stable/modules/generated/sklearn.datasets.load_files.html"" rel=""nofollow"">You need it to be like</a> </p>

<pre><code>container_folder/
    CLASS_1_folder/
        file_1.txt, file_2.txt ... 
    CLASS_2_folder/
        file_1.txt, file_2.txt, ....
</code></pre>

<p>You need to have both the train and test set in this directory structure. Alternatively, you can have all data in one directory and use <a href=""http://scikit-learn.org/stable/modules/generated/sklearn.cross_validation.train_test_split.html"" rel=""nofollow"">train_test_split</a> to split it in two.</p>

<p>Secondly, </p>

<pre><code>X_train = vectorizer.fit_transform(text_train_subset)
</code></pre>

<p>needs to be </p>

<pre><code>X_train = vectorizer.fit_transform(text_train_subset.data) # added .data
</code></pre>

<p>Here is a complete and working example:</p>

<pre><code>from sklearn.datasets import load_files
from sklearn.feature_extraction.text import CountVectorizer
from sklearn.naive_bayes import MultinomialNB

text_train_subset = load_files('sample-data/web')
text_test_subset = text_train_subset # load your actual test data here

# Turn the text documents into vectors of word frequencies
vectorizer = CountVectorizer()
X_train = vectorizer.fit_transform(text_train_subset.data)
y_train = text_train_subset.target


classifier = MultinomialNB().fit(X_train, y_train)
print(""Training score: {0:.1f}%"".format(
    classifier.score(X_train, y_train) * 100))

# Evaluate the classifier on the testing set
X_test = vectorizer.transform(text_test_subset.data)
y_test = text_test_subset.target
print(""Testing score: {0:.1f}%"".format(
    classifier.score(X_test, y_test) * 100))
</code></pre>

<p>The directory structure of <code>sample-data/web</code> is</p>

<pre><code>sample-data/web
â”œâ”€â”€ de
â”‚Â Â  â”œâ”€â”€ apollo8.txt
â”‚Â Â  â”œâ”€â”€ fiv.txt
â”‚Â Â  â”œâ”€â”€ habichtsadler.txt
â””â”€â”€ en
    â”œâ”€â”€ elizabeth_needham.txt
    â”œâ”€â”€ equipartition_theorem.txt
    â”œâ”€â”€ sunderland_echo.txt
    â””â”€â”€ thespis.txt
</code></pre>
"
1413388;1605;Cjoerg;<ruby><machine-learning><cluster-analysis><k-means><hierarchical-clustering>;27771043;0;How to make one-dimensional k-means clustering using Ruby?;"<p><strong>My question:</strong></p>

<p>I have searched through available Ruby gems to find one that performs k-means clustering. I've found quite a few: <a href=""http://github.com/id774/kmeans"" rel=""nofollow noreferrer"">kmeans</a>, <a href=""https://github.com/vaneyckt/kmeans-clustering"" rel=""nofollow noreferrer"">kmeans-clustering</a>, <a href=""https://github.com/reddavis/K-Means"" rel=""nofollow noreferrer"">reddavis-k_means</a> and <a href=""https://github.com/ollie/k_means_pp"" rel=""nofollow noreferrer"">k_means_pp</a>. My problem is that none of the gems deals with one-dimensional k-means clustering. They all expect input like this:</p>

<pre><code>[[1, 2], [3, 4], [5, 6]]
</code></pre>

<p>My input looks like this:</p>

<pre><code>[1, 2, 3, 4, 5, 6]
</code></pre>

<p>Hence my question: <em>How do I perform a one-dimensional k-means clustering using Ruby?</em></p>

<p><strong>The context (my task):</strong></p>

<p>I have 100 input values:</p>

<p>0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 5, 5, 5, 5, 5, 8, 8, 10, 16, 18, 22, 22, 35, 50, 50</p>

<p>Each value represents a response time, i.e. the number of minutes it took for some customer service agent to respond to an email from a customer. So the first value 0 indicates that the customer only waited 0 minutes for a response.</p>

<p>I need to find out how many fast, medium-fast and slow response time instances there is. In other words, I want to cut my input values up in 3 pools, and then count how many there are in each pool.</p>

<p>The complicating factor is that I based on the overall slope steepness have to figure out where to make the cuts. There is no fixed definition of fast, medium-fast and slow. The first cut (between fast and medium-fast) should occur where the steepness of the slope starts to increase more drastically than before. The second cut (between medium-fast and slow) should occur when an even more dramatic steepness increase occur.</p>

<p>Here is a graphical representation of the input values.</p>

<p><a href=""https://i.imgur.com/pSEJ0SV.png"" rel=""nofollow noreferrer""><img src=""https://i.imgur.com/pSEJ0SV.png"" /></a></p>

<p>In the above example, common sense would probably define fast as 0-3, because there are many instances of 0, 1, 2, and 3. 4-8 or 4-10 looks like common sense choices for medium-fast. But how to determine something like this mathematically? If the response times were generally faster, then the customers would be expecting this, so an even smaller increase towards the end should trigger the cut.</p>

<p><strong>Finishing notes:</strong></p>

<p>I did find the gem <a href=""http://github.com/davidrichards/kmeans"" rel=""nofollow noreferrer"">davidrichards-kmeans</a> that deals with one-dimensional k-means clustering, but it don't seem to work properly (the example code raises a syntax error).</p>
";27771247;1060350;70512;Has QUIT--Anony-Mousse;2;27771247;"<p>k-means is the wrong tool for this job anyway.</p>

<p>It's not designed for fitting an exponential curve.</p>

<p>Here is a much more sound proposal for you:</p>

<p>Look at the plot, mark the three points, and then you have your three groups.</p>

<p>Or look at quantiles... Report the median response time, the 90% quantile, and the 99% quantile...</p>

<p>Clustering is about <strong>structure discovery</strong> in multivariate data. It's probably not what you want it to be, sorry.</p>

<p>If you insist on trying k-means, try encoding the data as</p>

<pre><code>[[1], [2], [3], [4], [5]]
</code></pre>

<p>and check if the results are at least a little bit what you want them to be (also remember that k-means is randomized. Running it multiple times may yield very different results).</p>
"
2241766;2138;lenhhoxung;<machine-learning><classification><backpropagation>;27772237;0;Use number of misclassificatios as objective function for back propagation;"<p>I'm new to machine learning (neutral network) and I have a question, please help me explain.
In back propagation, the objective function to be minimized is usually a sum of the squared error between the output and the target. However, in classification problems, the goal is often to minimize the total number of misclassifications. Why can this total number of misclassifications not be used directly as an objective function in back propagation?</p>
";27797690;1190430;5186;Artem Sobolev;0;27797690;"<p>Because of mathematics. We'd really like to minimize number of misclassifications, but this target would be non-<a href=""http://en.wikipedia.org/wiki/Smoothness"" rel=""nofollow"">smooth</a> (and not even <a href=""http://en.wikipedia.org/wiki/Continuous_function"" rel=""nofollow"">continuous</a>), and thus hard to optimize.</p>

<p>So, in order to optimize it, we use smooth ""proxies"": sum-of-squares penalizes your mistakes in a continuous way. Namely, a (very) tiny deviation in input parameters results in a tiny change of output. This would not be the case if non-continuous target function was used. </p>

<p>Also, note that to find a misclassification you need to compare output to the actual answer. Since you can't directly compare floating numbers for equality using <code>==</code>, you'll need to tolerate some errors. And, it's really not a big problem to miss answer by <code>0.001</code> when answers are of much bigger magnitude. So you want to push predictions as close to real answers as you can, and you do so by minimizing total distance from predictions to answers.</p>
"
4202221;453;Spu;<python-3.x><machine-learning><scipy><neural-network><classification>;27780868;1;Backpropagation neural network;"<p>I need to use Backpropagation Neural Netwrok for multiclass classification purposes in my application. I have found <a href=""http://danielfrg.com/blog/2013/07/03/basic-neural-network-python/#disqus_thread"" rel=""nofollow"">this code</a> and try to adapt it to my needs. It is based on the lections of Machine Learning in Coursera from Andrew Ng. 
I have tested it in IRIS dataset and achieved good results (accuracy of classification around 0.96), whereas on my real data I get terrible results. I assume there is some implementation error, because the data is very simple. But I cannot figure out what exactly is the problem.</p>

<p>What are the parameters that it make sense to adjust?
I tried with:</p>

<ul>
<li>number of units in hidden layer</li>
<li>generalization parameter (lambda)</li>
<li>number of iterations for minimization function</li>
</ul>

<p>Built-in minimization function used in this code is pretty much confusing me. It is used just once, as @goncalopp has mentioned in comment. Shouldn't it iteratively update the weights? How it can be implemented?</p>

<p>Here is my training data (target class is in the last column):</p>

<hr>

<pre><code>65535, 3670, 65535, 3885, -0.73, 1
65535, 3962, 65535, 3556, -0.72, 1
65535, 3573, 65535, 3529, -0.61, 1
3758, 3123, 4117, 3173, -0.21, 0
3906, 3119, 4288, 3135, -0.28, 0
3750, 3073, 4080, 3212, -0.26, 0
65535, 3458, 65535, 3330, -0.85, 2
65535, 3315, 65535, 3306, -0.87, 2
65535, 3950, 65535, 3613, -0.84, 2
65535, 32576, 65535, 19613, -0.35, 3
65535, 16657, 65535, 16618, -0.37, 3
65535, 16657, 65535, 16618, -0.32, 3
</code></pre>

<p>The dependencies are so obvious, I think it should be so easy to classify it...</p>

<p>But results are terrible. I get accuracy of 0.6 to 0.8. This is absolutely inappropriate for my application. Can someone please point out possible improvements I could make in order to achieve better results.</p>

<p>Here is the code:</p>

<pre><code>import numpy as np
from scipy import optimize

from sklearn import cross_validation
from sklearn.metrics import accuracy_score
import math

class NN_1HL(object):

    def __init__(self, reg_lambda=0, epsilon_init=0.12, hidden_layer_size=25, opti_method='TNC', maxiter=500):
        self.reg_lambda = reg_lambda
        self.epsilon_init = epsilon_init
        self.hidden_layer_size = hidden_layer_size
        self.activation_func = self.sigmoid
        self.activation_func_prime = self.sigmoid_prime
        self.method = opti_method
        self.maxiter = maxiter

    def sigmoid(self, z):
        return 1 / (1 + np.exp(-z))

    def sigmoid_prime(self, z):
        sig = self.sigmoid(z)
        return sig * (1 - sig)

    def sumsqr(self, a):
        return np.sum(a ** 2)

    def rand_init(self, l_in, l_out):
        self.epsilon_init = (math.sqrt(6))/(math.sqrt(l_in + l_out))
        return np.random.rand(l_out, l_in + 1) * 2 * self.epsilon_init - self.epsilon_init

    def pack_thetas(self, t1, t2):
        return np.concatenate((t1.reshape(-1), t2.reshape(-1)))

    def unpack_thetas(self, thetas, input_layer_size, hidden_layer_size, num_labels):
        t1_start = 0
        t1_end = hidden_layer_size * (input_layer_size + 1)
        t1 = thetas[t1_start:t1_end].reshape((hidden_layer_size, input_layer_size + 1))
        t2 = thetas[t1_end:].reshape((num_labels, hidden_layer_size + 1))
        return t1, t2

    def _forward(self, X, t1, t2):
        m = X.shape[0]
        ones = None
        if len(X.shape) == 1:
            ones = np.array(1).reshape(1,)
        else:
            ones = np.ones(m).reshape(m,1)

        # Input layer
        a1 = np.hstack((ones, X))

        # Hidden Layer
        z2 = np.dot(t1, a1.T)
        a2 = self.activation_func(z2)
        a2 = np.hstack((ones, a2.T))

        # Output layer
        z3 = np.dot(t2, a2.T)
        a3 = self.activation_func(z3)
        return a1, z2, a2, z3, a3

    def function(self, thetas, input_layer_size, hidden_layer_size, num_labels, X, y, reg_lambda):
        t1, t2 = self.unpack_thetas(thetas, input_layer_size, hidden_layer_size, num_labels)

        m = X.shape[0]
        Y = np.eye(num_labels)[y]

        _, _, _, _, h = self._forward(X, t1, t2)
        costPositive = -Y * np.log(h).T
        costNegative = (1 - Y) * np.log(1 - h).T
        cost = costPositive - costNegative
        J = np.sum(cost) / m

        if reg_lambda != 0:
            t1f = t1[:, 1:]
            t2f = t2[:, 1:]
            reg = (self.reg_lambda / (2 * m)) * (self.sumsqr(t1f) + self.sumsqr(t2f))
            J = J + reg
        return J

    def function_prime(self, thetas, input_layer_size, hidden_layer_size, num_labels, X, y, reg_lambda):
        t1, t2 = self.unpack_thetas(thetas, input_layer_size, hidden_layer_size, num_labels)

        m = X.shape[0]
        t1f = t1[:, 1:]
        t2f = t2[:, 1:]
        Y = np.eye(num_labels)[y]

        Delta1, Delta2 = 0, 0
        for i, row in enumerate(X):
            a1, z2, a2, z3, a3 = self._forward(row, t1, t2)

            # Backprop
            d3 = a3 - Y[i, :].T
            d2 = np.dot(t2f.T, d3) * self.activation_func_prime(z2)

            Delta2 += np.dot(d3[np.newaxis].T, a2[np.newaxis])
            Delta1 += np.dot(d2[np.newaxis].T, a1[np.newaxis])

        Theta1_grad = (1 / m) * Delta1
        Theta2_grad = (1 / m) * Delta2

        if reg_lambda != 0:
            Theta1_grad[:, 1:] = Theta1_grad[:, 1:] + (reg_lambda / m) * t1f
            Theta2_grad[:, 1:] = Theta2_grad[:, 1:] + (reg_lambda / m) * t2f

        return self.pack_thetas(Theta1_grad, Theta2_grad)

    def fit(self, X, y):
        num_features = X.shape[0]
        input_layer_size = X.shape[1]
        num_labels = len(set(y))

        theta1_0 = self.rand_init(input_layer_size, self.hidden_layer_size)
        theta2_0 = self.rand_init(self.hidden_layer_size, num_labels)
        thetas0 = self.pack_thetas(theta1_0, theta2_0)

        options = {'maxiter': self.maxiter}
        _res = optimize.minimize(self.function, thetas0, jac=self.function_prime, method=self.method, 
                                 args=(input_layer_size, self.hidden_layer_size, num_labels, X, y, 0), options=options)

        self.t1, self.t2 = self.unpack_thetas(_res.x, input_layer_size, self.hidden_layer_size, num_labels)

        np.savetxt(""weights_t1.txt"", self.t1, newline=""\n"")
        np.savetxt(""weights_t2.txt"", self.t2, newline=""\n"")

    def predict(self, X):
        return self.predict_proba(X).argmax(0)

    def predict_proba(self, X):
        _, _, _, _, h = self._forward(X, self.t1, self.t2)
        return h


##################
# IR data        #
##################
values = np.loadtxt('infrared_data.txt', delimiter=', ', usecols=[0,1,2,3,4])

targets = np.loadtxt('infrared_data.txt', delimiter=', ', dtype=(int), usecols=[5])

X_train, X_test, y_train, y_test = cross_validation.train_test_split(values, targets, test_size=0.4)
nn = NN_1HL()
nn.fit(values, targets)
print(""Accuracy of classification: ""+str(accuracy_score(y_test, nn.predict(X_test))))
</code></pre>
";27817013;1595865;18698;loopbackbee;0;27781347;"<p>The most obvious problem is that <strong>your training dataset is very small</strong>.</p>

<p>Since you're using <code>scipy.optimize.minimize</code> instead of the usual iterative gradient descent, I think it's also likely you're <a href=""https://en.wikipedia.org/wiki/Overfitting"" rel=""nofollow""><strong>overfitting</strong> your model to your training data</a>. Possibly a iterative algorithm works better, here. Don't forget to carefully <strong>monitor the validation error</strong>.</p>

<p>If you try backpropagation with gradient descent, notice that, depending on the parameters used on backpropagation, neural networks take a while to converge</p>

<p>You can try to feed the network the same training data multiple times or tweak the <a href=""https://en.wikipedia.org/wiki/Backpropagation#Phase_2:_Weight_update"" rel=""nofollow"">learning rate</a> but ideally you should use more diverse data.</p>
"
